source,source_slug,name,country,country_slug,league,logo_url,logo_source_url,source_page_url,attribution,usage_context
footylogos,chemnitzer,Chemnitzer FC,Alemania,alemania,Regionalliga,/images/club-crests/alemania/chemnitzer.webp,https://assets.footylogos.com/previews/chemnitzer-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/chemnitzer,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,djk-vilzing,DJK Vilzing,Alemania,alemania,Regionalliga,/images/club-crests/alemania/djk-vilzing.webp,https://assets.footylogos.com/previews/djk-vilzing-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/djk-vilzing,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,eintracht-norderstedt,Eintracht Norderstedt,Alemania,alemania,Regionalliga,/images/club-crests/alemania/eintracht-norderstedt.webp,https://assets.footylogos.com/previews/eintracht-norderstedt-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/eintracht-norderstedt,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,eintracht-trier,Eintracht Trier,Alemania,alemania,Regionalliga,/images/club-crests/alemania/eintracht-trier.webp,https://assets.footylogos.com/previews/eintracht-trier-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/eintracht-trier,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,erzgebirge-aue,Erzgebirge Aue,Alemania,alemania,Regionalliga,/images/club-crests/alemania/erzgebirge-aue.webp,https://assets.footylogos.com/previews/erzgebirge-aue/erzgebirge-aue-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/erzgebirge-aue,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,fc-08-homburg,FC 08 Homburg,Alemania,alemania,Regionalliga,/images/club-crests/alemania/fc-08-homburg.webp,https://assets.footylogos.com/previews/fc-08-homburg-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/fc-08-homburg,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,fc-astoria-walldorf,FC-Astoria Walldorf,Alemania,alemania,Regionalliga,/images/club-crests/alemania/fc-astoria-walldorf.webp,https://assets.footylogos.com/previews/fc-astoria-walldorf-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/fc-astoria-walldorf,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,jena,FC Carl Zeiss Jena,Alemania,alemania,Regionalliga,/images/club-crests/alemania/jena.webp,https://assets.footylogos.com/previews/jena-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/jena,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,fc-eilenburg,FC Eilenburg,Alemania,alemania,Regionalliga,/images/club-crests/alemania/fc-eilenburg.webp,https://assets.footylogos.com/previews/fc-eilenburg-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/fc-eilenburg,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,fc-gutersloh,FC Gütersloh,Alemania,alemania,Regionalliga,/images/club-crests/alemania/fc-gutersloh.webp,https://assets.footylogos.com/previews/fc-gutersloh-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/fc-gutersloh,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,fc-memmingen,FC Memmingen,Alemania,alemania,Regionalliga,/images/club-crests/alemania/fc-memmingen.webp,https://assets.footylogos.com/previews/fc-memmingen-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/fc-memmingen,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,fsv-luckenwalde,FSV 63 Luckenwalde,Alemania,alemania,Regionalliga,/images/club-crests/alemania/fsv-luckenwalde.webp,https://assets.footylogos.com/previews/fsv-luckenwalde-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/fsv-luckenwalde,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,fsv-frankfurt,FSV Frankfurt,Alemania,alemania,Regionalliga,/images/club-crests/alemania/fsv-frankfurt.webp,https://assets.footylogos.com/previews/fsv-frankfurt-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/fsv-frankfurt,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,fsv-schoningen-2011,FSV Schöningen 2011,Alemania,alemania,Regionalliga,/images/club-crests/alemania/fsv-schoningen-2011.webp,https://assets.footylogos.com/previews/fsv-schoningen-2011-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/fsv-schoningen-2011,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,fsv-zwickau,FSV Zwickau,Alemania,alemania,Regionalliga,/images/club-crests/alemania/fsv-zwickau.webp,https://assets.footylogos.com/previews/fsv-zwickau-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/fsv-zwickau,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,fv-illertissen,FV Illertissen,Alemania,alemania,Regionalliga,/images/club-crests/alemania/fv-illertissen.webp,https://assets.footylogos.com/previews/fv-illertissen-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/fv-illertissen,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,greifswalder,Greifswalder FC,Alemania,alemania,Regionalliga,/images/club-crests/alemania/greifswalder.webp,https://assets.footylogos.com/previews/greifswalder-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/greifswalder,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,hallescher,Hallescher FC,Alemania,alemania,Regionalliga,/images/club-crests/alemania/hallescher.webp,https://assets.footylogos.com/previews/hallescher-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/hallescher,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,hertha-zehlendorf,Hertha 03 Zehlendorf,Alemania,alemania,Regionalliga,/images/club-crests/alemania/hertha-zehlendorf.webp,https://assets.footylogos.com/previews/hertha-zehlendorf-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/hertha-zehlendorf,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,hsc-hannover,HSC Hannover,Alemania,alemania,Regionalliga,/images/club-crests/alemania/hsc-hannover.webp,https://assets.footylogos.com/previews/hsc-hannover-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/hsc-hannover,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,kickers-emden,Kickers Emden,Alemania,alemania,Regionalliga,/images/club-crests/alemania/kickers-emden.webp,https://assets.footylogos.com/previews/kickers-emden-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/kickers-emden,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,kickers-offenbach,Kickers Offenbach,Alemania,alemania,Regionalliga,/images/club-crests/alemania/kickers-offenbach.webp,https://assets.footylogos.com/previews/kickers-offenbach-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/kickers-offenbach,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,ksv-hessen-kassel,KSV Hessen Kassel,Alemania,alemania,Regionalliga,/images/club-crests/alemania/ksv-hessen-kassel.webp,https://assets.footylogos.com/previews/ksv-hessen-kassel-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/ksv-hessen-kassel,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,rot-weiss-erfurt,Rot-Weiß Erfurt,Alemania,alemania,Regionalliga,/images/club-crests/alemania/rot-weiss-erfurt.webp,https://assets.footylogos.com/previews/rot-weiss-erfurt-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/rot-weiss-erfurt,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,rot-weiss-oberhausen,Rot-Weiß Oberhausen,Alemania,alemania,Regionalliga,/images/club-crests/alemania/rot-weiss-oberhausen.webp,https://assets.footylogos.com/previews/rot-weiss-oberhausen-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/rot-weiss-oberhausen,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,schweinfurt-05,Schweinfurt 05,Alemania,alemania,Regionalliga,/images/club-crests/alemania/schweinfurt-05.webp,https://assets.footylogos.com/previews/schweinfurt-05/schweinfurt-05-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/schweinfurt-05,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,sc-weiche-flensburg-08,SC Weiche Flensburg 08,Alemania,alemania,Regionalliga,/images/club-crests/alemania/sc-weiche-flensburg-08.webp,https://assets.footylogos.com/previews/sc-weiche-flensburg-08-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/sc-weiche-flensburg-08,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,sc-wiedenbruck,SC Wiedenbrück,Alemania,alemania,Regionalliga,/images/club-crests/alemania/sc-wiedenbruck.webp,https://assets.footylogos.com/previews/sc-wiedenbruck-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/sc-wiedenbruck,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,sg-barockstadt-fulda-lehnerz,SG Barockstadt Fulda-Lehnerz,Alemania,alemania,Regionalliga,/images/club-crests/alemania/sg-barockstadt-fulda-lehnerz.webp,https://assets.footylogos.com/previews/sg-barockstadt-fulda-lehnerz-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/sg-barockstadt-fulda-lehnerz,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,sgv-freiberg,SGV Freiberg,Alemania,alemania,Regionalliga,/images/club-crests/alemania/sgv-freiberg.webp,https://assets.footylogos.com/previews/sgv-freiberg-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/sgv-freiberg,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,sportfreunde-lotte,Sportfreunde Lotte,Alemania,alemania,Regionalliga,/images/club-crests/alemania/sportfreunde-lotte.webp,https://assets.footylogos.com/previews/sportfreunde-lotte-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/sportfreunde-lotte,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,sportfreunde-siegen,Sportfreunde Siegen,Alemania,alemania,Regionalliga,/images/club-crests/alemania/sportfreunde-siegen.webp,https://assets.footylogos.com/previews/sportfreunde-siegen-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/sportfreunde-siegen,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,spvgg-ansbach,SpVgg Ansbach,Alemania,alemania,Regionalliga,/images/club-crests/alemania/spvgg-ansbach.webp,https://assets.footylogos.com/previews/spvgg-ansbach-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/spvgg-ansbach,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,spvgg-bayreuth,SpVgg Bayreuth,Alemania,alemania,Regionalliga,/images/club-crests/alemania/spvgg-bayreuth.webp,https://assets.footylogos.com/previews/spvgg-bayreuth-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/spvgg-bayreuth,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,spvgg-hankofen-hailing,SpVgg Hankofen-Hailing,Alemania,alemania,Regionalliga,/images/club-crests/alemania/spvgg-hankofen-hailing.webp,https://assets.footylogos.com/previews/spvgg-hankofen-hailing-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/spvgg-hankofen-hailing,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,spvgg-unterhaching,SpVgg Unterhaching,Alemania,alemania,Regionalliga,/images/club-crests/alemania/spvgg-unterhaching.webp,https://assets.footylogos.com/previews/spvgg-unterhaching-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/spvgg-unterhaching,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,ssvg-velbert-02,SSVg Velbert 02,Alemania,alemania,Regionalliga,/images/club-crests/alemania/ssvg-velbert-02.webp,https://assets.footylogos.com/previews/ssvg-velbert-02-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/ssvg-velbert-02,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,ssv-jeddeloh-ii,SSV Jeddeloh II,Alemania,alemania,Regionalliga,/images/club-crests/alemania/ssv-jeddeloh-ii.webp,https://assets.footylogos.com/previews/ssv-jeddeloh-ii-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/ssv-jeddeloh-ii,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,ssv-ulm-1846,SSV Ulm 1846,Alemania,alemania,Regionalliga,/images/club-crests/alemania/ssv-ulm-1846.webp,https://assets.footylogos.com/previews/ssv-ulm-1846/ssv-ulm-1846-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/ssv-ulm-1846,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,stuttgarter-kickers,Stuttgarter Kickers,Alemania,alemania,Regionalliga,/images/club-crests/alemania/stuttgarter-kickers.webp,https://assets.footylogos.com/previews/stuttgarter-kickers-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/stuttgarter-kickers,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,sv-babelsberg-03,SV Babelsberg 03,Alemania,alemania,Regionalliga,/images/club-crests/alemania/sv-babelsberg-03.webp,https://assets.footylogos.com/previews/sv-babelsberg-03-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/sv-babelsberg-03,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,sv-drochtersen-assel,SV Drochtersen/Assel,Alemania,alemania,Regionalliga,/images/club-crests/alemania/sv-drochtersen-assel.webp,https://assets.footylogos.com/previews/sv-drochtersen-assel-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/sv-drochtersen-assel,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,sv-rodinghausen,SV Rödinghausen,Alemania,alemania,Regionalliga,/images/club-crests/alemania/sv-rodinghausen.webp,https://assets.footylogos.com/previews/sv-rodinghausen-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/sv-rodinghausen,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,sv-sandhausen,SV Sandhausen,Alemania,alemania,Regionalliga,/images/club-crests/alemania/sv-sandhausen.webp,https://assets.footylogos.com/previews/sv-sandhausen-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/sv-sandhausen,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
